"paperId","reviewerId","text","state"
"001c0b7da9988a69b547229dcd418304a01f4d1c","1712423","AskNMelEFpBAIwhwbBfymojOw IgK irXHTXxlAwjAbYqGCQmq","accepted"
"001c0b7da9988a69b547229dcd418304a01f4d1c","50009772","mHdBvX DFEWvVPHBXfLnpHqLMFKgeoIAbMXPPWVTiqFGdiLhwT","accepted"
"001c0b7da9988a69b547229dcd418304a01f4d1c","1397207555","zJzkvUtDexFrQD EScNmuemTNBJDnTqUOCVdxHqTmgfflnpzIj","accepted"
"001c117cc59f182c095a7b996fb9575063810073","9508135","jXUKDrmUqdPLBojExcx CGgYStCy hdMNMstDOVgwzRzMHXHYB","rejected"
"001c117cc59f182c095a7b996fb9575063810073","70117988","wvaCriipyvmPkohUChTctXLQFACmvSIpMMyBvMzhKcpbnOeBlu","rejected"
"001c117cc59f182c095a7b996fb9575063810073","144279314","MdZJjQmmmAsrCiImbdPvcahfegEVywOIba MWYHywV qLRtMfA","rejected"
"001c1aa68c0b869bc8b6d43763bb73c6e3e7e792","2051333006","hatcRQfsvGpiELwYbVwLfKfCHToCO HfjXzgjQrMgp VWEFZAp","rejected"
"001c1aa68c0b869bc8b6d43763bb73c6e3e7e792","28870662","NBVu dojOFfOokaJuhFqXMMtdTAKQkSFVdrOIcnCOgvNCBtmNV","rejected"
"001c1aa68c0b869bc8b6d43763bb73c6e3e7e792","2183793288","giqxRxeCeMyIvtghVbZNxzYrbWAhPbCTgNvaWPESAHsAoHqyuI","accepted"
"001c3aa94ee050cb923a160406be84b198edca0d","1731170","SLcrvrKaTCHTGBkZCWtUUMABbnmagE eLjJrDKAICzTjhpJHLb","accepted"
"001c3aa94ee050cb923a160406be84b198edca0d","145294525","mZmTuhHcQPvPlkrqtRJJBUNGySuRgqhpTqL HhUpXnacXby fu","accepted"
"001c3aa94ee050cb923a160406be84b198edca0d","2146052891","YichwiWlaFrMvcDPKQvqtzIWILHsfRBaYntgTkttfxnUDmQjsw","rejected"
"0000218618387df1a94863caae69f6305370e39e","104728384","AiXLfeDxQZRfbAxBuIGYEJsvVXMMlhxt UkNEPxxhsFbzIjdHm","accepted"
"0000218618387df1a94863caae69f6305370e39e","2196838","JkkPnlvBsMVkYLYpCbbXyqlCJmNFKknlxoTUTlOLJxsRXbQcMH","accepted"
"0000218618387df1a94863caae69f6305370e39e","145282401","hYdiBYTCC gYmHQkfSxxFUgbylROaAEuPTiOLbwRXOnQkfJKff","rejected"
"00002cbb50abbcdf0df2458a8de4e33c5c5101e3","1418653304","ePgdbCLgsPRQUvSvBwXzCuIHKbbBMIcAcfmJQxRALWsPNJsrri","accepted"
"00002cbb50abbcdf0df2458a8de4e33c5c5101e3","1719976","hFQMTMsuodXJQYpDgu vXCeitucTtlwNHtVNhvzq LfuRCWZl","rejected"
"00002cbb50abbcdf0df2458a8de4e33c5c5101e3","4907921","qagVnWUCVnyDwFixzANSWIBLlOVyrlVmPbLJDPmsdaoPagoLTQ","rejected"
"00004326f6c80527a54f78f6b94e6c4017db7435","1810053","fQXzcvQVLFukotHRLHistSUPj xAvNyespKkBfkgZUBVSWTBML","rejected"
"00004326f6c80527a54f78f6b94e6c4017db7435","1808054","TdeVDDDAYnRyYXHQxWcvNoyJ MqPZZqwamSZncYdXRrYCelUpm","accepted"
"00004326f6c80527a54f78f6b94e6c4017db7435","2110165867","zPbNcgNdnuWYYsoUWACRNtIUDYrlTzDhWlonFOXqbvPtfkwYtM","rejected"
"00004636212f938829a6692081d4c4b58fc39deb","1709285","iPSPXKqYFlIsDkhbBBcVTMcfTGPCxQoHkPfURiGYxaWdvURMNi","accepted"
"00004636212f938829a6692081d4c4b58fc39deb","2090297844","oAd G dIbNmqAFbYLUDsYamohbyjMefhSBTLjSAErugdRwKkoe","accepted"
"00004636212f938829a6692081d4c4b58fc39deb","2144333684","SNZfsoGwLPXQuYVUsMFIgpwFeLFeeuzynJuFrLQ NgcKWXkV f","rejected"
"00008314a0e2eb4da29659f313c4096e36e51be3","29401290","humlulAKBYuJkOoHdiIBeMRjNjPAQOSiBGZLwFLIGLFbsn nbd","accepted"
"00008314a0e2eb4da29659f313c4096e36e51be3","2238453174","fyaPYlqMdfssBcP npbwGnDUFHXhVarapz MhFsgwPLv AThvl","accepted"
"00008314a0e2eb4da29659f313c4096e36e51be3","144953181","AibbZzaOjYOgoa yqewETQgelFkEInmVEfChcljiBNrIWOJKXU","accepted"
"0000e6e3d378b80ece30cd6d2a1f4c8a4bd23cdc","37159328","oWsTIzGcobZejCVIsJaNogpZOAZsuBizzRlVhuNoPrGxchpzUi","accepted"
"0000e6e3d378b80ece30cd6d2a1f4c8a4bd23cdc","1748844142","OLxRsaXXxjpXFlRDnjwNkcPcVSvJPcIhTFtHifICjiKIZlbPTJ","accepted"
"0000e6e3d378b80ece30cd6d2a1f4c8a4bd23cdc","7420917","fMwLVZNsO zjxczHRRlFXMzvpSxMXXrrFJQdtJzrrffqQfVDQT","rejected"
"0000f6401f9f41d712029cac0cb4f7e6e5df95a7","1517826311","OQPNsCwPfkzBYghjXxyz RjctwuOZtQGFup BVzhxCXRv HwsP","rejected"
"0000f6401f9f41d712029cac0cb4f7e6e5df95a7","97776354","xCVzLIMDyPgErdzSyZbIciyBHtuZzEMyiBeXUlMXMCjBzPLzxO","rejected"
"0000f6401f9f41d712029cac0cb4f7e6e5df95a7","1696427","ZDybaVlzbiFMoLyfvLhgxWVAoy NRKoAtFkdgWgZnQvdcydArK","accepted"
"000118b5e2ad8f654f5f86e8909bc0f21472584e","2313512717","WUaEJYpYMjvHNRtYOABPTOGPmVGCtkCwUsn wltxKZnfzgyHYq","accepted"
"000118b5e2ad8f654f5f86e8909bc0f21472584e","144454279","sBQxeQRcqxXkCjdfSeyBtryeqVsHMmBmykDVghjgXp cmesxlF","rejected"
"000118b5e2ad8f654f5f86e8909bc0f21472584e","2119305297","gTkzofSMrJzJiANYapRAXeIc osWkFzkJPWZgUmjBiGGoTnfaD","rejected"
"00012001254c4c4d0229a40a52bc3ab5e3a0f700","2112255","SlyxccBCSnwvXICtZViRwzwTSGgxRKQxvQrzUwUdKbKCZwaWMu","rejected"
"00012001254c4c4d0229a40a52bc3ab5e3a0f700","2153062990","eIzamkotdbwIoQOzgyjHHLSmIAcPNcexjhRgcYEsUjihIPGLHn","accepted"
"00012001254c4c4d0229a40a52bc3ab5e3a0f700","1700893781","MdJiqNCwplHJIavbwCAGeImaRRnGvanMtarGfmRLwLIxIjZCOh","rejected"
"00013ea0a3977350b3cbb1123c6f346f0e74d03a","47528390","CfzcX vPJIHDuUHzfYxl XVrwqlRDRuhfcUepbTAwMKuEPiyxv","rejected"
"00013ea0a3977350b3cbb1123c6f346f0e74d03a","2155302637","AcimfnLzBKJNzm dUBMeADIDmgwWCHWnPlqiThBtjHxWqKrDgt","accepted"
"00013ea0a3977350b3cbb1123c6f346f0e74d03a","70117988","HpZghpmIWlmeDlbqSAimYMWJSYyoVkWGQuZPFfwUTOdAOOQwZP","rejected"
"000143bc18e8cd08949f27e18f73e2f6c9da9dcc","1733095","agbBALJXbanJSaYqUHKunyfPRPsRnNKlgcHXZikKdqGPNELVCB","rejected"
"000143bc18e8cd08949f27e18f73e2f6c9da9dcc","34430081","HLiSGhGBBdRctVSWesxjAsDolYDhCrLqRyBkNrkoTnpHdaFtwt","rejected"
"000143bc18e8cd08949f27e18f73e2f6c9da9dcc","83567637","xqFDfwGabXgZzeGwPHDjZKOLEIAAIgVfwcqSBIhcCwdfjCMwUe","rejected"
"0001456516ceb7a34e07e440ff9120d82a5448c4","2316588","jQZgRAfqvjumupFPhbPZPNokiisXDvQmCFEvwJfXPI CWdRWWH","rejected"
"0001456516ceb7a34e07e440ff9120d82a5448c4","2000246","AgDSiHqBgrSsFdzBGKjYWShetZQToBpAoPUsNgXpSqZIgeeIlq","rejected"
"0001456516ceb7a34e07e440ff9120d82a5448c4","103918159","fIOXukDfStVlHgUoxFOCiHdidzdtSbPiukChmhghfslfPrtFtl","accepted"
"0001860e5499e3bbfee30c7e7aee581f9725be01","1500399995","tUlqnbLIyzkYkDqUzRlDiYFyYAZKankA jECatOORalnncRVWu","rejected"
"0001860e5499e3bbfee30c7e7aee581f9725be01","37374663","EJvnOyynwSMswhSGHdbmWztrPIdQBlgIGsQJwDdEEClawKvXXS","accepted"
"0001860e5499e3bbfee30c7e7aee581f9725be01","2133998512","aWlqrSKzCLowAUcpvKkcirBUpvaxU seJoMLiISEnFUEJQECjR","rejected"
"00018c8513f7eef9666bc073b9411bdc82f9af41","34430081","jPwFYnnkzijRJzQncCvWdoQvLvoBJvirjhzfX YLvR grhIdzN","accepted"
"00018c8513f7eef9666bc073b9411bdc82f9af41","38635490","PSJvvFAFPJVbMJIR gAApwarbxkavxXTIFGDBgrmsoNQhkXaSF","rejected"
"00018c8513f7eef9666bc073b9411bdc82f9af41","35867883","GzzlJdWyKsD EGPzBXtyPnAEfjOAPGsflUUqwHhSCqPaBBtRAW","rejected"
"00019e2a42e561727905ab08fd95b58249627191","2820687","L BkHgbCoGYZksshvu umPMUDN wQzkunquAPrhXZDjWAoSRVC","accepted"
"00019e2a42e561727905ab08fd95b58249627191","3350948","OdbCUbwAUngvaFSiDKgULtIKXf kzmvBDKO hoNYOeiwKZuOWH","accepted"
"00019e2a42e561727905ab08fd95b58249627191","144081958","iLBObPvcyVbDUXkYlMsyHoIfaJZaWFdp LSFPjrODzyiGGAeuP","rejected"
"0001bd26bba3e950c5846b6080815f4549705115","2116117692","qgaXhhlYlDRNX wWUd lNpuzrELgzQDrccLEhSdCrbgbEXgaRs","rejected"
"0001bd26bba3e950c5846b6080815f4549705115","2109795450","KDkzxVUDMPBPETCGVVtsrxSdg J eCIHXnVFWrGSBCcorUFCDy","accepted"
"0001bd26bba3e950c5846b6080815f4549705115","80950139","bcSsopcdcFImYNvznqerdUaSmKDXKMvAJJebWzKOqTrGyOpjEZ","accepted"
"0001c075e889278c69026d6b6c12f0e6c787d930","47497305","pLrRjSgzdoEUNOFwVyReHwTzbylwOqfFpPECssnnBEUqFtAV b","rejected"
"0001c075e889278c69026d6b6c12f0e6c787d930","5240460","TMTVgPpkoLQGoEWtEqj BXlgpQbStFdFjTqNAfucacyrKWWaov","accepted"
"0001c075e889278c69026d6b6c12f0e6c787d930","1757287","EbUaBB LOvZxp QFutGEJcBHXIvnJvxLu FqQuVKmoSZkbvrWo","rejected"
"0001c41726391c71e9e075e65e5e3d16b08fbbf5","1739062440","fhWwoQmlxZjdxkbdfoOzcIRCZUBHMbzRfmYSwjUxmWvnzPtnsX","rejected"
"0001c41726391c71e9e075e65e5e3d16b08fbbf5","1678618","hbsdPvldcIijDFCEMhRHCxOnVFNGlzCRqcCoNHTbNyZnMGeoJu","rejected"
"0001c41726391c71e9e075e65e5e3d16b08fbbf5","3406724","KNfSwERSs GWdbxuxLrjZtssHgrnWEwBouCCr XoNBW NRWCXo","accepted"
"0001c995fbb71268206ee43f03f39fe214444b25","49296334","WNDcAeFCwDSMAXHfCtMvfniJjfnlaVibRXBQtgSrMYLttstYnD","rejected"
"0001c995fbb71268206ee43f03f39fe214444b25","48393332","ZPjYWWMZHGPObEuAQ iRuZRs FUVEZncJIwOCMmoiqCelIbSZF","accepted"
"0001c995fbb71268206ee43f03f39fe214444b25","49917175","UMfdDCBvcMchyvIeHDcstNhHEaRooURqrRlciLJodpKwnJBjbY","rejected"
"0001f39b4c77b69eae8cacf61bda7d912f4022b4","2602392","ZywSqnQsHeJtHfAlWjhWcXGPzVjBfHGeZRjeQZtBmAdLxXLcos","accepted"
"0001f39b4c77b69eae8cacf61bda7d912f4022b4","2086449","WRAnuBkKxodhKLoibeBZWlYeyMNajvSezMhSYnwYmOxZLyxTkK","accepted"
"0001f39b4c77b69eae8cacf61bda7d912f4022b4","1933662549","UapAcUSqbVswiyvTbjcOwSfmZMLXzhiizXTTdZdZAEnLpjYS l","rejected"
"000219bc5fcf2c8a57e4e07386f95e0e1dd5653e","47410275","RXVrOpJGIvM MnEuIFnbQUKpQMRPPjdmdPLbGkACcrnqV RISI","rejected"
"000219bc5fcf2c8a57e4e07386f95e0e1dd5653e","2144978935","oixb mhswSWgzHYuJjgnxJmPUiUMnjEgASxavxaDimQgWNhASd","rejected"
"000219bc5fcf2c8a57e4e07386f95e0e1dd5653e","2073791719","OfqRmwPhXqogrRhEwqPDumAWSWfBGmbxJiujdxokNMJNwUKtEC","accepted"
"00024288e64e5ae0628496098022a8df4727b1d6","21665893","tRdQwjnrtnIVWFgxQuUlftfLTNckUhgnZNnDNBXGLNUTonzuIb","rejected"
"00024288e64e5ae0628496098022a8df4727b1d6","8307674","eIlrRmHUIOdozZvWpgezggqTMkieuPoRVXFDhUXPFgBjBBGXcI","accepted"
"00024288e64e5ae0628496098022a8df4727b1d6","2070027818","EKGmYTYcCbThQCgnhRBvpFIkOBIOXwAYKASNyxbQYUyRlUvhkl","accepted"
"00024a7d2d758406880e0e42310d627dc55dd393","2054379856","hDAEHRGUQcajexiSSgLuocyVvgGTepLjJpiyYKoUcGjZvePlbo","accepted"
"00024a7d2d758406880e0e42310d627dc55dd393","9767306","GCawSHfiAQpsTfSomtRJJabuyqWMngRFasAnXOYMOqbRHQqCBy","rejected"
"00024a7d2d758406880e0e42310d627dc55dd393","2070241213","fTGDdOWUcScvkC ZEpSsLtfnZSklZQKbwUOtiQZFkhgpNfHJDq","accepted"
"00025934cf004bad1cfa78e64fb50d07d27ed8ae","1714179","vvRLLnNdALMCiHpspzRuDRzPFb oDf NHbAGeTLHvFxEsihcVE","rejected"
"00025934cf004bad1cfa78e64fb50d07d27ed8ae","4034555","lGgjO XRpKDKJzytTcRjNwGoWHvpplqJLymVWEBQqgUOpMqZcV","rejected"
"00025934cf004bad1cfa78e64fb50d07d27ed8ae","37934378","pCZUOaasxmUuoeFU XzPMaUGPZdNmqVBjufPUUzTZVtuBwngQT","rejected"
"000294a388446b7bcdd099cde9beec7aea836bcf","2075165459","AydhcGngAVGvXnxCHCSTKHyYowiUkBP FkyugTIJUEWgNbTwY","accepted"
"000294a388446b7bcdd099cde9beec7aea836bcf","2054652097","ZuYQKXueYRsWhwiQisbPRwbMbjAqfSBRlEGXpxjWAHoGGLDeOo","accepted"
"000294a388446b7bcdd099cde9beec7aea836bcf","7420917","uAHsLtCifIzTxdjHnWyFSXIULexhxtWqdxKjcKIjyILxBlI Yb","accepted"
"000299ed88172682bc24f41bcba4cce0bb45e7d7","2145581384","kPgkGhEUzIWBDaoCgUCxHVRZyviPjpjpvZFBSXjYvKouXmDOJv","rejected"
"000299ed88172682bc24f41bcba4cce0bb45e7d7","2149267449","tGKbLvpzIfCshqaytZHILnEOsynKEVmruqtWllkoHiojlKvjyD","accepted"
"000299ed88172682bc24f41bcba4cce0bb45e7d7","143712922","WwdyzjyiZlsmXiQzdPLnnKCqzDzlcULBURxSbkurFFEAUOCire","accepted"
"0002c35b4a1e73e2ce787f7c07d0c0539427f12c","2327399","TStqjnuurKvhldXupsHxMDKnTxPMeYHQhsdClfHUvNVlmTxXFl","rejected"
"0002c35b4a1e73e2ce787f7c07d0c0539427f12c","1398677104","IhIirVnHznliTdVuWHnatHFMDt wDxTrboEHFFtqciQPyrMayo","rejected"
"0002c35b4a1e73e2ce787f7c07d0c0539427f12c","2173942885","EARNuH kHiqHp cRuApeyczEQCSDiOscIjJPxXIhArjkbQoKEg","rejected"
"0002cabd7659fa8e7f08c60594497b2739593de8","50619755","sBBZekbRlQHTjBsLYzKAYlZixJRJQDEuxSXixgfjHHrIwoSNzv","accepted"
"0002cabd7659fa8e7f08c60594497b2739593de8","3346528","SmTzFaBPZQNPgchLvoQDn YXOSbwQyoQIhZdWraVMFJRiIqRO","accepted"
"0002cabd7659fa8e7f08c60594497b2739593de8","49238811","EBGWyVNkJrkGXzvRWrMZJGMihfE yISqTFZBjMzaYoNhcBqNsr","rejected"
"000302a72ad65891823c7c8acc96e1c752253bb9","145470985","KYIRKsshljXHoI mfZRLSBXvPaOhmxiuJnJsK AjBKMiYXxvho","accepted"
"000302a72ad65891823c7c8acc96e1c752253bb9","1393591007","SRFdGAaLVEEJGkBvUGFXTtDsDcOsFRGfyzytEJUgaZhPGzUsae","accepted"
"000302a72ad65891823c7c8acc96e1c752253bb9","2003386388","gfe uYrunsrmSYCYuaKIyWvjaAQDkmazOlWTJVAaFrftXWMuXQ","accepted"
"00035282b3fc11736967f03b6750b2ffc5fef42f","145322333","tAmFUpuADWuMYkrbgQTDQLTexYVR xyOhtzKlkzbwFgaPRnOmz","accepted"
"00035282b3fc11736967f03b6750b2ffc5fef42f","1443787798","eIsuZwdojDZLcGSaAGaaRpDlJbrdMlbyClJpNnNORvCGbiIOYc","rejected"
"00035282b3fc11736967f03b6750b2ffc5fef42f","2536066","aAWvTxaZtxWpbfWVxy AOVKPvidC sJkXvmiDeTyWfSonbtybw","rejected"
"00035935ebe4b477aa66135beba8da4abe3f591d","2089761905","dOCvgdFePDVdoFWxQotPS LmgqVWLBzdBdHOjEnBsGwHIDjlxu","rejected"
"00035935ebe4b477aa66135beba8da4abe3f591d","2182544740","yIZWoBIuysrKisNXApSlcjdCEvNSSGxnShQeIHxxdFcAFiWqkc","rejected"
"00035935ebe4b477aa66135beba8da4abe3f591d","5686992","LfLbaQIkmDrhrqzlIkqUtLHgTHAnEkVFKiHCXDAiSLEhoTBtnh","rejected"
"00035ea24bb60a091a522dc90975e547ec647975","2140811268","PrwnyYavTBuxYbaVjeIwGTDYgsvBENvFkpSRoolNaTXXUOfqrz","rejected"
"00035ea24bb60a091a522dc90975e547ec647975","50561785","kmMrIEdKtKHGzXBH PTjmJDGrdLLjJKjXcPydXellblEIlvsgU","accepted"
"00035ea24bb60a091a522dc90975e547ec647975","147095024","znVJ EKQXDbYGItrLsjUDhR loZzQpNhRcXrVSCPnWsgnfLAJn","rejected"
"0003674f30fffb69785e37720c6340ca1bbacacf","1699344","EHquKeBJYHhmArhXqetdobfrkcBPnQWlIKCMilifPKvmHipsrP","rejected"
"0003674f30fffb69785e37720c6340ca1bbacacf","1987370","Am TUyUaOlNYAxkUPedYvYYOWhcKqZvEsSAEectsIkcOzQqljZ","accepted"
"0003674f30fffb69785e37720c6340ca1bbacacf","2272244262","OtjPyUhdgPBSgewOGiJWEXVaVoaQLQHrXIWIllJDXVbTlFNwth","rejected"
"00039106db4e96a2a1bffedca57874b314d4f64d","2136203","RGbRVKUYCJv nfXzaxJRltDxeesbK JeUKngzAvlaJjdQfFKrK","accepted"
"00039106db4e96a2a1bffedca57874b314d4f64d","8603400","IdoaQBEYsoDYbBDOywHpqhLVsCGcpGGFwWYHjAweEBXwTimXUx","accepted"
"00039106db4e96a2a1bffedca57874b314d4f64d","2466537","TqPTFcuaIqJdjsErvYgctVNUNDDfFMFeUdlrhtGmvjNDIweKGK","rejected"
"00039fb94e6c07a496ddef1360d2d6819fc79a0f","2527531","vQAPziGtYlcbZLvxWWrDBWkKGuOkVSuQUdhpwZIoGTtqKYbWrU","rejected"
"00039fb94e6c07a496ddef1360d2d6819fc79a0f","2178647329","FRUnt zGicnGGfJMsOkhjIpvgHbHsBSOfrbFBwewrsgPhuhmMn","accepted"
"00039fb94e6c07a496ddef1360d2d6819fc79a0f","46679009","uCupsCKTEDgKbdukskIswWDlTgwTSGoUeTcwslwbgghiGlXBoX","accepted"
"00040c2fa76ee6e941f5703669114c6409d6392d","1657480349","sOBJGpQvyJRCZmWaneeWxe NKDMfbmzZpXwhnyPvkESUSMILzY","accepted"
"00040c2fa76ee6e941f5703669114c6409d6392d","145037181","mbQZPCQnyrrLclEwmNonhd DZTutunnHXZQzPUgQyhXEfgGW c","accepted"
"00040c2fa76ee6e941f5703669114c6409d6392d","2826716","erZibJiURZXQhjGosIXSZrij JTchSoJuTJSkCkHCifneeiBTA","rejected"
"0004412f72d81841f23bb7625aa9b9b52a651a17","2054701713","uhpAq rRfUntej oHkTgAGACg QCtLSscRTPSEFVTZkEWlIaEN","accepted"
"0004412f72d81841f23bb7625aa9b9b52a651a17","9233924","mnGQdlbgVcU PjfpNwWINiXTXYQVWXVFeIMXoInKeUxV vy tZ","rejected"
"0004412f72d81841f23bb7625aa9b9b52a651a17","40312005","eWYxZdbPdClEKySLhqtKmoGfvMHKYfAbLjgZLxgZZXbyRngLad","accepted"
"00044fd73e68bc623cd7b059d0ff050a2d871b5d","1694479","tPCctrnNpbZtFqZsedOqXnWcAlcWTKeEoPNvMrfOkuxvEFYCmi","rejected"
"00044fd73e68bc623cd7b059d0ff050a2d871b5d","1720384","RtpFcaxFEUBAFLfoHLOFixKKTYJtBVxYlgA kqBseL AhHnspN","accepted"
"00044fd73e68bc623cd7b059d0ff050a2d871b5d","145983059","rKiV quEXAneBXBwYIqJCvHkYELAKDLqAXzDcVXDhSPcfONoBN","accepted"
"00046272c3fa3899ec8bb71ae498f9729df63ba1","40013941","nRjmSjWSLL ejvZvPHucoqGDHfDEiQmHwJatAGlEgjPqSITAGY","rejected"
"00046272c3fa3899ec8bb71ae498f9729df63ba1","80443395","NmxvGvvMyfMmBRnerAfTKS XDQxVaoXFjLPLThbJJvfDmttBCP","rejected"
"00046272c3fa3899ec8bb71ae498f9729df63ba1","3000424","IVOIId kLTwInE ADLtmHKndUqVKHcKaTgBCAUUWLVvcWdfcNB","accepted"
"0004ce16f7415df4ce1d5daa8ec137a6c2cbeda5","2219178","aojpC OvsyqxHdGpMgyvNvKGnlVexiVfMOCeLWfmpaoBnjagWI","accepted"
"0004ce16f7415df4ce1d5daa8ec137a6c2cbeda5","49133279","WHsstXlVpLoERkrDQYeFScZWOASVVzIlyHhTfFFfAQnVMnlOan","rejected"
"0004ce16f7415df4ce1d5daa8ec137a6c2cbeda5","2276854","wrEMqPVU bsnfydJOwclZm ckJOKJLyetAnkHBBqclaZAcUwfF","accepted"
"00055d76588dbb3d0fa97ff98bb8cd3c5c95a25f","1812107","lpY hLwEaZnuEFssXzygmMAMPaZsetuepqF woihUPdGnOBhdd","rejected"
"00055d76588dbb3d0fa97ff98bb8cd3c5c95a25f","10305789","ByXeFmVaNdJVmianOCBlxBKyqAFDEYstsATNL HwAPWrPHIoGI","accepted"
"00055d76588dbb3d0fa97ff98bb8cd3c5c95a25f","143779616","FwltrOazoEtVpukhKZdBvrtAkdyMIioPMRecKBlhzbwIcbdWcH","accepted"
"000564a912aba694e6151b59c0a04e557e1f7028","21665893","cPododvwHNwLgQLUbhXdTCsYgkwDiBEFD y lRxPlGIYcJqpTL","rejected"
"000564a912aba694e6151b59c0a04e557e1f7028","40137859","OKouFFlmonufvSoEbrXYDPTvBiPbgaOgBsuHEpUzzbbMxeXAuL","rejected"
"000564a912aba694e6151b59c0a04e557e1f7028","1805974389","sUVvqcvFGEuHteN wjEvPFcRgPzvccrRSBNkuGfbmiqzBFFHNA","accepted"
"00056e9691a9cdfbe8caed6f2d5c8f1fc19d4f1b","1798072","RELQnGJKiCKFMEACVFuYRtQrUaWZFiROIplhqIKiBwYXiGIeqH","rejected"
"00056e9691a9cdfbe8caed6f2d5c8f1fc19d4f1b","1390966397","jqgZWIgrDExAlMQgIzuyqKXw YVKQRWiriqECYjImjIvIkfEt","accepted"
"00056e9691a9cdfbe8caed6f2d5c8f1fc19d4f1b","2062836087","skYARAwuZaJjKyeoIZhi YfnSRYxTWmExTgQfvdlCVSIpdztmZ","rejected"
"00059726f3323f78e93de653ddb930f7119afc28","1799877","sVyjXIXtHPNDKySWuFdbOKbApMZeOzVjJxSY eLZHydZgorUoY","rejected"
"00059726f3323f78e93de653ddb930f7119afc28","2153561195","cyYEcjlhavgCLQEeJuDobtRiyUXGYqVQAh aoZVcqj OQfZJes","rejected"
"00059726f3323f78e93de653ddb930f7119afc28","1414305529","F LeOMQLgLiIFGNuuHIwWCQauLACIPNEOBOsxyXjwN EFHTakC","rejected"
"00060de2790b599b297d8cbe4050de692ea3329b","2902135","yBbeKGiLTBWVezDDRcTfOAYAdWaARGvvGLfELHztNSJYZDPqVw","accepted"
"00060de2790b599b297d8cbe4050de692ea3329b","6224157","zEyrGb HbeeMjCQPvptIiKSkDgARqIfHWzHYXkpdIvIUKeOMaq","rejected"
"00060de2790b599b297d8cbe4050de692ea3329b","2182406639","XiIocVjOSPLbdvSrOzfZrjSqIDlBUEgzzJnvcbOPJXSiWjEmKz","rejected"
"000624315b940a758038e97bb5ee4641f93ddc8b","8629101","vSUiGDBQWFEtmsUHZMJrfFvGgqgfajvSjuKvaTldfMTllolazj","rejected"
"000624315b940a758038e97bb5ee4641f93ddc8b","2129502","UphVfNgEZEFPyfwcauxYFpQaTkJaANvcOkowwQrekKagTxXryx","rejected"
"000624315b940a758038e97bb5ee4641f93ddc8b","1976550","wzfKPgbnQLbqOWiLAXVFT KRCBSzAEsAAUVPUYNHjOceVRZLcK","rejected"
"000655a6a1e7c6c41e25ecd284f99537f5d98328","2157878864","hzxmTRlRuhCdWWVsDuEuNuJlgoKGfoPdWpkSnQpQRssevnbumb","accepted"
"000655a6a1e7c6c41e25ecd284f99537f5d98328","1405459115","rxAkrOFqNOoQcM HSu VhgIaxkcYwRQyolDqlVnK UblytjNXC","rejected"
"000655a6a1e7c6c41e25ecd284f99537f5d98328","2084600423","LQllWPqjTYcaFMeoXsmJUPjHrJBpQgvLmrIDTTKWvEwAqddYFK","accepted"
"000685e039f89a4baf3e0de2502dbc988e663db4","2109655451","symVGxELYvebsPJljnsWagtKCiCwdgcYQlLiTuKMVjLjnUUMur","accepted"
"000685e039f89a4baf3e0de2502dbc988e663db4","40390952","KMegpYFGrrEcMAtoC grfFSbtLkxjBLnxPStzLOqJkSeGqPbGX","accepted"
"000685e039f89a4baf3e0de2502dbc988e663db4","145865231","SGojmrjbYYiynseEsaFqqk eOtEEU BxjphASfmWcwLpbclSyd","rejected"
"000698b492867380934dc5ae42181eb297095e1e","48739354","YRUJSiUWwLrnirKvHBuxGGJTRodNiWiEFcgSidqoyitCupnzmR","accepted"
"000698b492867380934dc5ae42181eb297095e1e","1491643626","hzYUFVzHdxdCSGaVcjx tkADN armMZiOCubkBOFPpHltQASdl","accepted"
"000698b492867380934dc5ae42181eb297095e1e","2340560","OCCVmrVlUmzPpYawnNQRSmgRmvQUrqlSMwNPUULjrhOmjLhYar","accepted"
"0006ce7eff81ca8b6b50b8356b650bc184365275","138374287","EQNgkjMncNJ JxVczYyDOm uLNnlwdYxCbu BYddpVXUmZaiq","rejected"
"0006ce7eff81ca8b6b50b8356b650bc184365275","80378192","ywAZmHGhdXzlrnpcRnzRrVzvpUBkGPVbgTvbNwTDccULKOkfPI","accepted"
"0006ce7eff81ca8b6b50b8356b650bc184365275","30644776","IbqnsIVtPMWOvxixnOHrSwMMcFvLbIGcJTNDjPRcbODXmKuBut","accepted"
"0006e8bb14e007e27d5b1933c814626f7c58f4e5","5489647","squWnHuNeEbgZuCHtRbmbAeaJuIVUvqVTOvONgASdGjlKwWPfq","accepted"
"0006e8bb14e007e27d5b1933c814626f7c58f4e5","1764113","iRtuWSsHCQgamGLRvGNYrOauIhogRMuafcGeQckEfbvgtMkgEE","accepted"
"0006e8bb14e007e27d5b1933c814626f7c58f4e5","2265170129","KlzVKotfWtfNQxlnOBmIYmFXaKyFrtBdbfA kha RZGDMefQMk","accepted"
"0007132c7eb2e8ac1a71b4743585a6982c985954","2121101648","gBbmJMLmvyoNPneYmEDQHkggDcOIlBtdYGTAVmvrwEvPQUHyzJ","accepted"
"0007132c7eb2e8ac1a71b4743585a6982c985954","2108862504","wltaZZYkbXzDUwipOEeesNFrOPTWhwNTRjoWnPTnuEzVUNbWnQ","rejected"
